age,avg_order_value,total_orders,last_purchase,is_fraudulent,email_open_rate,loyalty_score,churn_risk,tenure_days,gender_encoded,country_encoded,category_encoded
46,49.41,11,31,0,44.0,2,0.19,1245,2,6,1
23,78.09,15,152,0,10.8,75,0.38,1695,1,1,3
54,55.71,15,143,0,12.2,14,0.13,1408,0,0,1
18,157.45,21,14,0,25.0,36,0.11,87,1,2,2
68,18.84,9,303,0,8.5,35,0.14,1328,0,8,4
18,65.6,11,273,0,27.5,64,0.08,214,1,6,0
44,53.48,9,244,0,56.8,25,0.2,901,1,4,0
38,51.64,10,278,0,74.5,97,0.17,506,1,8,2
70,149.32,12,54,0,3.3,9,0.51,1034,1,4,0
33,145.38,9,41,0,60.1,77,0.26,65,2,7,1
61,171.69,13,358,0,36.3,43,0.38,687,1,2,0
76,190.42,14,51,0,22.7,10,0.12,58,1,7,4
78,107.29,12,10,0,3.2,57,0.42,376,1,6,3
71,36.35,9,310,0,32.6,33,0.22,244,1,1,1
57,63.61,8,87,0,79.0,9,0.22,1108,0,2,3
43,87.82,9,226,0,53.0,54,0.05,401,2,1,3
33,81.68,12,113,0,77.6,13,0.24,78,1,5,4
45,150.19,8,24,0,41.2,24,0.19,622,0,3,4
18,86.96,10,91,0,84.3,62,0.1,667,0,0,4
53,23.39,10,86,0,15.0,40,0.11,474,1,5,4
27,142.72,14,80,0,82.0,59,0.33,518,0,7,1
60,35.3,6,249,0,47.6,56,0.72,417,0,4,4
34,59.25,8,249,0,74.6,64,0.35,1426,0,7,1
74,63.94,4,209,0,24.0,60,0.5,1229,0,2,0
76,88.09,8,8,0,48.6,81,0.3,1082,1,2,3
40,93.19,14,98,0,73.3,97,0.35,1785,2,7,0
24,93.19,10,35,0,48.4,23,0.75,410,0,6,0
61,110.71,9,56,0,45.8,27,0.4,1481,0,7,2
70,233.88,18,62,0,81.1,61,0.1,836,0,2,0
24,29.51,12,337,0,16.2,44,0.25,83,1,2,0
61,26.11,13,275,0,47.5,57,0.12,722,2,8,2
32,228.23,12,212,0,50.95,43,0.12,332,0,9,0
51,169.06,6,302,0,84.5,62,0.34,1800,1,1,2
63,138.76,16,19,0,11.8,26,0.38,612,1,5,1
62,43.45,12,246,0,85.0,88,0.74,232,0,7,3
21,81.99,8,5,1,1.2,75,0.18,486,1,8,4
31,122.87,6,72,0,85.6,93,0.62,1176,1,6,0
31,75.04,10,106,0,50.95,64,0.34,994,0,2,1
33,18.74,11,92,0,57.8,69,0.26,933,1,7,3
24,42.83,7,284,0,1.0,24,0.31,887,1,2,1
49,42.33,9,355,0,73.1,73,0.22,1784,1,4,2
36,64.27,9,218,0,43.2,74,0.22,810,1,8,1
19,67.78,13,48,0,84.6,11,0.11,1417,0,7,0
27,85.8,11,363,0,55.6,95,0.29,1181,0,4,0
67,125.81,16,294,0,83.5,67,0.37,49,1,3,4
78,93.19,11,287,1,61.2,89,0.22,188,1,8,4
34,84.8,14,176,0,74.6,53,0.88,905,0,7,0
54,83.49,11,298,0,74.8,43,0.19,1422,1,7,1
29,181.42,6,107,0,24.7,27,0.49,114,1,0,0
23,55.09,4,283,0,57.7,1,0.66,1255,1,8,1
39,59.88,15,300,0,87.4,49,0.16,1697,0,8,0
49,52.23,11,64,1,87.9,48,0.17,162,0,2,3
58,100.97,10,305,0,38.5,80,0.32,428,0,7,1
37,80.45,9,53,0,32.5,99,0.19,1027,0,1,2
18,93.19,9,306,0,65.4,79,0.34,885,0,1,2
71,62.6,9,298,1,77.8,98,0.04,52,0,1,4
64,112.34,9,319,0,3.5,53,0.12,1691,0,3,3
70,118.2,10,29,0,9.3,11,0.04,1095,1,7,2
75,60.4,10,245,0,77.9,9,0.3,305,0,7,0
23,93.19,6,209,0,43.7,61,0.12,1348,0,4,2
36,66.52,11,220,0,66.8,88,0.45,1239,0,0,0
35,48.6,20,169,0,82.0,99,0.18,1214,1,8,3
23,161.82,6,342,0,50.95,22,0.57,731,1,2,4
62,76.06,11,213,0,81.0,71,0.57,1758,0,0,2
50,123.2,9,321,0,51.4,44,0.26,1168,0,4,4
40,99.13,19,68,0,15.8,30,0.5,784,0,7,3
40,17.94,4,233,0,47.4,60,0.1,1482,1,5,1
43,136.89,14,14,0,96.3,93,0.07,801,0,8,3
30,35.93,8,133,0,30.5,55,0.03,955,0,3,3
24,93.11,9,205,0,41.9,39,0.56,723,0,1,3
32,204.03,8,23,0,76.5,41,0.27,267,0,3,1
61,132.19,13,84,0,7.6,9,0.22,1112,0,7,1
44,192.68,10,141,0,75.7,1,0.51,1029,0,4,3
43,190.77,14,139,0,27.4,3,0.38,79,0,5,1
50,93.19,11,323,0,26.7,69,0.38,1514,2,6,0
32,79.93,11,121,0,58.2,11,0.16,1065,1,1,3
53,57.26,1,299,0,25.5,4,0.08,415,1,2,2
62,173.84,13,340,0,64.1,33,0.41,234,2,7,0
72,160.55,11,178,0,90.9,33,0.29,917,0,9,3
44,47.37,6,207,0,40.5,45,0.24,563,0,5,2
74,48.38,7,165,0,94.4,20,0.24,335,0,5,2
22,82.77,12,40,0,94.2,37,0.28,922,1,8,4
78,11.61,11,121,0,20.8,84,0.13,792,0,3,4
19,32.44,8,43,0,50.95,98,0.13,428,0,1,2
72,138.98,8,74,0,99.0,21,0.18,643,1,7,3
75,25.69,12,347,0,50.95,58,0.49,1802,1,9,3
50,122.65,11,271,0,47.5,51,0.38,277,0,1,3
33,74.03,8,165,0,43.2,71,0.09,1121,1,4,3
40,47.02,11,249,1,81.0,16,0.6,35,0,9,2
55,144.03,15,85,1,16.2,96,0.27,875,1,0,1
72,238.78,12,136,0,22.2,36,0.35,966,0,0,1
33,56.81,5,332,0,17.6,50,0.08,1190,2,5,3
31,200.53,8,38,0,16.7,75,0.31,1592,0,4,4
46,110.4,17,86,0,25.8,48,0.38,715,1,0,2
43,101.52,13,154,0,52.8,29,0.36,815,0,5,1
52,228.29,9,159,0,70.7,42,0.25,407,1,3,2
32,343.2,7,63,0,50.95,98,0.23,779,1,7,4
20,51.9,10,222,0,44.6,59,0.16,589,2,5,2
40,125.38,12,361,0,79.2,55,0.37,373,0,7,4
46,113.66,10,345,0,52.5,74,0.3,1215,0,4,4
51,69.37,3,145,0,59.0,67,0.23,1707,1,8,0
50,79.43,9,203,0,51.8,22,0.29,579,1,1,4
58,314.26,10,66,0,79.0,96,0.14,1684,1,5,0
58,63.29,8,4,0,18.3,84,0.75,1334,0,5,4
40,40.74,8,58,0,98.1,2,0.13,1362,0,7,4
24,165.08,8,75,0,87.9,8,0.14,1210,0,0,2
20,49.9,11,259,0,40.0,41,0.49,1496,0,0,0
75,234.76,6,247,0,41.5,89,0.44,1619,1,5,1
49,168.02,10,15,0,84.9,11,0.2,102,1,0,1
48,24.53,9,74,0,44.6,24,0.11,1221,1,0,2
35,200.67,8,355,0,50.8,26,0.04,833,1,5,1
60,337.91,8,175,0,74.6,35,0.1,707,1,3,1
24,86.68,9,321,0,38.8,5,0.14,1221,2,3,4
58,23.25,12,135,0,45.4,15,0.27,1775,1,6,3
18,126.76,8,276,0,3.7,14,0.42,190,2,3,3
78,189.96,8,281,0,13.3,37,0.24,526,1,6,1
31,87.3,9,167,0,45.9,18,0.25,1324,2,4,2
69,256.88,14,29,0,4.6,76,0.45,1676,0,2,2
49,47.59,6,321,0,30.7,67,0.29,1193,2,1,0
23,159.74,9,335,0,43.7,46,0.22,1500,1,2,2
56,31.88,12,268,0,10.2,97,0.16,662,0,0,2
27,200.68,8,0,0,6.5,68,0.16,217,2,9,4
24,48.43,9,170,0,1.6,57,0.35,516,1,0,4
43,69.94,7,128,1,48.5,40,0.36,271,1,5,1
51,41.48,14,167,0,14.7,90,0.17,647,1,5,2
47,113.3,9,60,0,50.95,85,0.26,1337,2,1,3
53,62.17,6,116,0,49.3,45,0.43,791,0,8,2
38,133.1,6,321,0,1.9,16,0.15,872,0,8,2
79,65.05,13,122,0,5.9,62,0.23,800,1,8,1
77,99.28,10,259,0,91.8,23,0.35,1752,1,3,3
34,38.94,8,225,0,12.4,88,0.42,1264,0,4,1
50,90.53,6,291,0,75.7,73,0.72,303,1,0,2
27,127.17,16,351,0,24.6,83,0.22,1758,0,5,3
68,93.19,8,185,0,32.2,91,0.36,1583,2,9,2
64,122.23,8,84,0,2.5,95,0.06,1344,1,9,1
59,288.63,15,217,0,55.6,51,0.24,231,0,9,1
68,264.71,5,142,0,46.7,1,0.06,774,1,8,4
29,32.41,10,89,0,74.5,77,0.15,1550,0,1,3
73,180.44,9,340,0,90.6,45,0.12,1177,1,8,4
33,17.86,9,267,0,54.8,4,0.24,1338,0,5,3
58,114.96,9,75,0,95.2,55,0.18,375,1,0,0
49,91.17,9,68,0,14.8,89,0.24,1064,0,0,3
32,120.82,9,297,0,34.5,10,0.21,1538,0,1,2
79,140.24,13,159,0,83.0,87,0.42,68,1,4,3
44,93.19,10,7,0,55.3,30,0.17,1702,0,3,4
45,54.51,8,218,0,54.7,14,0.29,1226,1,9,1
34,23.86,11,309,0,46.0,96,0.58,1744,0,0,1
63,119.51,11,87,0,1.9,30,0.32,1619,1,1,3
76,153.31,6,140,0,8.0,5,0.25,375,0,9,0
67,93.19,10,28,0,9.0,15,0.05,140,1,8,1
75,92.21,8,12,0,18.9,17,0.16,390,1,7,1
19,138.06,15,313,0,9.4,48,0.2,1550,1,2,1
53,15.72,12,62,0,10.7,97,0.42,296,0,0,0
67,65.24,12,342,0,63.7,76,0.29,417,1,4,4
24,284.55,12,174,0,11.8,25,0.29,1723,0,1,3
30,94.14,16,215,0,46.5,19,0.44,538,0,3,0
32,80.33,13,234,0,6.3,59,0.32,1443,1,4,3
42,148.93,10,86,0,26.9,53,0.47,1460,0,8,2
40,97.95,16,73,0,92.4,87,0.23,298,1,0,3
77,172.63,11,293,0,3.1,39,0.39,149,1,5,1
39,32.44,9,68,0,87.7,5,0.11,1633,0,8,0
43,49.73,9,68,0,50.95,40,0.33,1516,0,3,0
50,228.16,11,222,0,92.1,85,0.22,139,0,8,4
28,75.03,10,284,0,78.7,58,0.32,1720,1,1,2
27,57.96,4,121,0,50.95,78,0.2,294,1,4,4
42,74.74,5,262,0,10.8,6,0.14,1157,1,1,4
54,70.98,13,220,0,83.6,19,0.17,1098,0,9,2
65,196.0,12,310,0,47.7,68,0.31,1656,0,7,1
60,51.37,8,163,0,35.2,24,0.28,160,0,4,0
70,94.1,7,262,0,15.4,90,0.16,1046,1,7,3
55,210.22,14,91,0,0.1,19,0.14,1747,1,1,2
58,75.23,8,265,0,64.3,59,0.33,324,1,5,4
62,196.78,10,335,0,72.6,61,0.57,991,1,0,3
41,66.88,14,73,0,38.8,32,0.16,325,1,3,2
57,212.27,14,313,0,16.4,45,0.6,1452,0,8,2
63,98.62,17,89,0,14.5,35,0.32,165,0,8,1
73,65.72,4,353,1,16.8,54,0.13,703,0,7,1
50,128.19,15,295,0,5.6,2,0.11,1552,0,3,0
34,21.75,11,128,0,36.0,97,0.32,1642,1,4,0
41,418.24,8,48,0,61.6,74,0.21,1809,0,0,3
54,110.69,10,85,0,44.7,45,0.21,76,1,2,0
74,154.42,8,143,1,12.5,33,0.2,1829,2,7,2
19,30.69,6,134,0,81.6,23,0.25,575,0,4,2
49,258.77,12,114,0,28.7,98,0.2,1217,1,4,2
74,75.35,9,276,0,60.3,36,0.59,1389,2,3,2
77,43.28,10,65,0,24.6,94,0.38,844,1,3,1
79,202.73,8,186,0,59.5,69,0.26,809,0,6,2
41,41.96,9,344,0,13.0,85,0.06,214,0,8,2
26,96.3,14,200,0,65.5,80,0.47,1512,1,0,2
21,97.52,12,137,0,57.3,71,0.4,822,1,9,4
34,221.94,13,51,0,51.9,9,0.34,352,0,7,3
34,211.01,8,212,0,21.7,88,0.2,597,0,0,3
70,109.35,12,157,1,50.95,49,0.08,254,1,6,2
67,99.98,12,289,0,89.7,26,0.18,401,2,6,2
65,44.17,12,349,0,12.5,96,0.3,1703,1,0,3
47,112.34,14,205,0,70.4,27,0.14,639,1,3,0
57,360.12,16,341,0,11.4,41,0.43,792,1,4,4
75,81.9,9,320,0,33.8,83,0.36,478,1,2,4
28,38.64,9,315,0,68.4,72,0.34,1439,1,0,0
38,30.32,14,135,0,56.0,6,0.02,863,2,7,2
38,47.63,10,74,0,67.8,83,0.54,937,1,9,3
35,17.27,4,68,0,96.3,87,0.21,692,1,8,4
72,259.28,14,300,0,97.0,66,0.39,504,1,6,0
46,384.14,6,48,0,91.5,61,0.31,429,0,5,0
41,93.19,19,201,0,50.95,67,0.43,844,0,5,1
27,145.48,15,61,0,34.1,66,0.21,736,1,4,0
62,141.39,12,166,0,28.0,77,0.31,532,1,3,1
34,112.97,11,204,0,57.6,96,0.29,1358,1,8,1
35,45.74,12,148,0,45.4,43,0.17,249,1,6,4
59,112.57,11,120,0,99.5,25,0.51,1745,1,5,2
65,112.4,8,308,0,53.6,62,0.65,522,1,5,2
37,65.72,13,96,0,32.9,13,0.12,1643,1,2,0
54,138.21,10,52,0,63.6,94,0.34,769,0,0,3
62,66.95,9,8,0,4.4,83,0.22,29,1,1,3
35,173.33,6,330,0,11.1,24,0.23,1393,2,8,1
34,114.6,10,250,0,66.4,97,0.29,1209,2,1,0
26,138.83,11,359,0,12.3,59,0.12,1135,0,9,0
31,68.98,12,348,0,75.5,77,0.55,1371,1,3,2
66,188.68,9,123,0,6.2,95,0.07,999,1,0,3
46,65.7,11,121,1,59.4,38,0.44,1540,1,9,4
48,132.26,8,198,0,67.8,8,0.26,1306,0,7,0
21,49.71,11,316,0,78.0,58,0.77,444,0,6,0
35,158.21,12,94,0,88.6,30,0.18,1653,0,1,2
76,48.53,9,29,0,31.2,19,0.08,1455,2,4,4
37,279.57,10,91,0,71.9,96,0.25,545,1,7,4
73,188.31,7,83,0,8.1,30,0.45,798,0,8,4
73,70.96,9,14,0,83.0,55,0.16,1082,1,6,4
64,93.07,15,142,0,89.0,46,0.24,1778,1,5,3
60,53.73,9,308,0,74.9,38,0.45,1339,1,1,1
61,55.52,10,208,0,28.1,17,0.14,155,1,0,4
26,96.77,10,22,0,6.2,98,0.07,807,0,0,1
30,91.39,13,325,0,42.2,80,0.57,711,1,7,1
32,165.52,11,364,0,27.1,59,0.37,1200,0,7,2
44,42.12,8,143,0,53.0,37,0.28,597,0,3,4
32,36.01,12,86,0,39.4,55,0.37,1277,0,5,3
45,80.65,9,192,0,13.6,6,0.21,524,1,2,2
54,101.74,9,172,0,83.7,66,0.34,321,0,1,2
72,18.31,10,262,0,86.5,69,0.17,1074,0,9,1
36,72.62,8,294,0,81.3,42,0.19,252,1,8,0
43,123.98,14,359,1,21.0,83,0.44,663,1,1,3
69,93.19,10,49,0,42.8,65,0.51,1633,0,1,4
43,33.44,8,47,0,17.1,89,0.48,356,0,5,4
42,174.22,10,48,0,66.5,80,0.42,1078,0,1,3
43,45.41,11,167,0,80.5,94,0.22,1436,0,3,4
43,108.13,11,166,0,58.2,94,0.24,1730,0,1,0
63,95.44,4,81,0,54.6,10,0.18,274,1,4,0
45,77.35,5,62,0,71.5,40,0.48,1179,1,4,4
66,113.78,7,227,0,11.4,52,0.61,1013,1,6,2
35,152.93,6,213,0,24.8,24,0.24,1159,0,8,4
49,187.1,8,129,0,31.4,59,0.11,160,0,4,4
70,161.47,9,153,0,53.3,21,0.38,1299,1,8,3
20,93.19,5,241,0,97.6,52,0.29,701,0,0,0
19,74.58,12,95,0,86.3,79,0.21,1207,1,3,2
50,122.71,12,231,0,24.7,5,0.25,268,1,5,3
59,25.49,6,237,0,23.3,36,0.6,988,1,5,3
36,82.39,6,17,0,43.6,22,0.14,376,1,4,2
34,99.45,8,343,0,97.5,8,0.64,1521,1,3,2
61,288.36,10,323,0,15.2,95,0.52,1573,1,0,3
50,106.51,6,245,0,95.7,52,0.25,1710,1,9,4
29,109.63,16,59,0,19.0,1,0.06,379,1,3,2
66,102.33,13,129,0,88.6,84,0.47,789,0,6,1
73,121.38,10,349,0,83.0,28,0.75,570,1,5,2
20,36.53,14,48,0,88.2,31,0.44,292,2,6,3
60,97.0,8,165,0,89.2,53,0.34,184,1,5,1
66,45.94,10,167,0,21.8,24,0.27,1631,1,0,3
72,68.5,10,252,0,77.9,45,0.29,967,1,1,0
43,63.0,12,335,0,68.2,7,0.02,539,1,2,0
52,62.77,10,308,0,50.95,2,0.38,1276,0,3,4
25,86.51,15,63,0,49.0,73,0.22,1634,1,3,2
69,201.7,13,32,0,41.3,63,0.46,1830,2,1,3
53,122.8,13,57,0,72.6,83,0.37,1659,0,9,1
70,113.93,11,305,0,27.0,41,0.4,1097,0,5,2
71,116.57,13,63,0,82.0,89,0.1,1084,0,9,4
24,69.55,10,124,0,28.6,23,0.3,286,0,3,3
63,106.16,9,60,0,4.3,50,0.27,734,1,4,3
63,17.67,8,248,0,55.1,74,0.16,1684,0,4,0
53,72.33,8,137,0,83.6,87,0.14,980,1,7,4
33,73.3,11,65,0,69.0,33,0.31,1128,1,8,3
41,62.25,16,178,0,98.9,43,0.19,1057,0,4,0
78,226.05,6,285,0,14.1,83,0.32,1611,0,4,0
71,93.19,12,280,0,34.5,55,0.35,117,0,5,1
79,260.85,16,170,0,38.0,51,0.32,783,1,7,4
18,145.13,13,242,0,5.8,98,0.35,769,0,5,4
66,175.06,8,119,0,4.3,37,0.2,1648,1,3,3
42,170.16,9,343,0,2.9,63,0.18,1240,1,6,1
27,171.3,16,191,0,40.9,67,0.14,1535,1,9,2
71,40.94,11,186,0,84.5,45,0.5,1219,1,3,3
33,41.56,11,226,0,50.95,71,0.16,1567,1,6,0
33,222.16,10,265,0,44.7,49,0.2,345,0,0,2
75,30.75,11,191,0,26.4,1,0.14,270,0,0,2
25,149.72,8,239,0,1.6,54,0.4,1040,1,5,3
46,132.37,10,93,1,17.5,36,0.24,36,0,2,1
56,90.69,8,125,0,38.7,65,0.18,538,0,2,4
45,235.18,13,98,0,37.0,41,0.13,1439,0,6,1
23,81.11,12,343,0,25.9,94,0.4,1337,0,4,3
33,117.52,14,242,0,99.7,50,0.22,350,1,5,4
37,33.13,16,19,0,44.7,96,0.11,687,0,6,2
33,136.25,10,116,0,26.8,49,0.33,1158,0,5,0
24,131.11,8,358,0,40.7,83,0.32,902,1,6,1
58,27.88,8,98,0,27.9,47,0.21,1173,1,0,4
31,212.53,12,329,0,35.2,10,0.35,846,0,7,1
60,134.44,7,154,0,12.6,44,0.31,863,1,5,4
43,156.2,15,306,0,0.1,44,0.15,949,2,7,0
43,88.93,9,184,0,49.2,97,0.28,227,1,0,3
31,28.4,14,334,0,48.9,4,0.6,701,0,2,3
24,70.87,11,2,0,15.7,64,0.35,577,1,1,4
50,71.35,14,156,0,83.3,20,0.2,1113,0,9,4
43,93.19,13,174,0,19.2,54,0.14,620,0,3,3
74,26.3,12,335,0,77.0,79,0.31,673,1,9,2
62,91.76,3,68,0,19.0,41,0.2,878,0,9,2
37,41.82,9,20,0,28.1,30,0.29,1669,1,3,2
20,93.19,10,297,0,27.0,71,0.43,169,1,0,0
69,83.61,15,117,0,23.0,41,0.12,1045,1,0,4
21,88.82,15,276,0,95.3,82,0.05,694,0,2,1
78,119.43,6,129,0,26.3,94,0.25,1121,1,1,1
43,305.02,13,205,0,48.5,8,0.15,566,1,8,4
28,57.05,6,196,0,73.5,85,0.19,1803,1,9,3
19,317.59,16,134,0,31.9,71,0.46,429,0,4,4
31,105.3,5,202,0,1.2,69,0.2,46,0,9,2
61,63.83,13,34,0,76.2,32,0.22,563,1,8,2
47,128.0,15,29,0,28.4,80,0.3,34,1,5,1
66,32.78,4,310,0,87.3,40,0.17,894,2,2,4
29,29.76,11,256,0,49.1,62,0.2,414,1,7,1
43,32.45,10,181,0,62.4,90,0.15,1727,0,7,3
61,93.19,6,207,0,95.1,27,0.16,1693,0,8,0
50,108.46,11,128,0,87.0,39,0.18,801,0,9,0
30,31.07,8,62,0,79.3,92,0.25,418,1,7,3
31,242.13,13,341,0,53.1,33,0.5,653,0,8,2
41,93.19,11,76,0,16.9,66,0.29,1685,0,3,2
79,82.36,12,14,0,84.1,79,0.33,872,0,0,2
51,28.21,6,324,0,9.4,71,0.16,1476,1,6,1
61,109.55,8,58,0,88.7,84,0.47,847,1,0,1
43,27.5,10,150,0,76.6,13,0.14,641,1,9,0
38,120.36,13,107,1,80.3,96,0.66,313,0,8,2
45,145.23,13,106,0,37.7,29,0.45,107,0,5,2
65,117.29,7,138,0,8.5,68,0.27,970,1,7,3
53,258.77,11,279,0,72.7,83,0.47,1588,0,7,0
57,47.69,15,71,0,97.8,10,0.5,318,1,7,1
19,70.48,8,110,0,85.8,76,0.14,794,0,8,0
59,91.06,15,225,1,84.1,58,0.2,1742,2,0,2
26,150.48,12,105,0,63.2,86,0.42,402,1,5,2
40,144.17,7,158,0,11.6,27,0.33,1741,1,8,1
32,66.35,9,149,0,86.3,99,0.24,895,1,9,1
30,45.51,12,13,0,22.2,58,0.21,539,0,2,0
40,59.94,13,4,0,26.4,81,0.28,582,0,9,4
34,77.7,12,126,0,75.6,70,0.66,178,2,6,2
79,146.7,11,272,0,71.7,45,0.24,1000,1,2,2
65,96.54,13,337,0,7.3,50,0.07,528,2,9,4
77,247.26,11,210,0,25.2,48,0.04,72,1,5,0
19,34.54,17,326,0,50.95,43,0.17,879,0,1,3
37,231.52,7,345,0,95.0,14,0.42,995,1,1,3
37,155.68,10,216,0,26.6,97,0.36,896,0,1,2
76,42.68,6,78,0,76.1,44,0.51,424,0,6,3
63,82.84,9,92,0,50.6,28,0.75,1219,0,6,0
20,118.93,8,237,0,38.0,61,0.26,444,0,1,3
72,170.4,9,233,0,50.95,38,0.23,1422,1,3,1
29,93.19,13,176,0,50.95,71,0.48,529,1,7,0
57,54.13,11,254,0,50.95,75,0.44,503,0,2,4
19,162.11,12,320,0,59.2,33,0.35,558,1,2,2
53,63.81,11,131,0,64.4,67,0.26,52,1,7,0
31,93.19,13,264,0,51.7,22,0.29,83,0,0,3
33,68.43,9,291,0,53.3,13,0.3,1023,0,3,0
36,93.19,10,178,0,85.2,93,0.64,1308,1,1,4
51,104.54,10,343,0,30.3,6,0.38,750,1,7,0
61,69.07,11,145,0,73.6,64,0.38,1452,1,8,4
78,65.59,12,142,0,26.9,54,0.57,214,1,2,4
63,113.72,11,19,0,7.1,43,0.42,1152,0,8,0
23,109.28,11,57,0,90.3,55,0.31,840,2,7,2
30,71.98,11,295,0,41.1,28,0.32,1039,0,7,2
53,200.66,7,65,0,68.3,58,0.26,1320,1,9,3
39,121.71,10,344,0,75.8,15,0.36,1195,2,9,0
35,42.82,14,12,0,79.7,24,0.04,1132,0,5,0
29,194.11,4,61,0,22.6,90,0.11,1073,1,5,1
69,48.49,6,45,0,65.6,62,0.29,1539,2,6,2
76,55.24,11,92,0,76.0,65,0.08,767,0,6,4
71,51.09,17,222,0,12.0,26,0.32,879,0,1,1
47,89.49,10,22,0,14.1,95,0.25,121,0,9,0
70,73.62,9,356,0,36.4,61,0.12,319,1,1,1
68,57.34,16,66,0,30.2,87,0.39,1452,1,7,2
57,45.73,12,113,0,50.95,96,0.3,618,0,1,0
24,223.33,8,205,0,64.3,1,0.26,434,1,7,2
49,188.33,6,65,0,49.8,82,0.14,1109,1,2,1
65,157.27,4,49,0,10.6,81,0.23,975,0,9,3
36,109.35,17,140,0,11.3,46,0.62,465,0,5,4
23,59.21,6,257,0,51.7,92,0.18,1640,0,1,4
37,76.25,13,33,0,88.3,1,0.23,1782,0,9,3
44,75.41,8,295,0,77.5,51,0.3,201,0,2,3
70,93.19,9,252,0,88.2,36,0.33,388,0,8,3
60,52.11,12,68,0,56.5,69,0.33,1729,1,5,2
54,179.04,8,188,0,22.1,69,0.43,1401,1,3,0
65,163.5,9,152,0,3.2,66,0.67,373,1,4,3
24,56.1,16,202,0,94.0,75,0.22,1626,1,9,2
76,60.9,5,76,0,47.5,99,0.07,1096,1,0,1
22,81.97,8,190,0,85.9,30,0.25,965,1,9,1
28,93.58,6,27,0,73.3,96,0.28,583,0,7,3
32,104.73,15,212,0,83.2,8,0.29,177,2,3,1
20,89.53,9,55,1,21.1,2,0.29,661,1,0,3
75,85.0,15,111,0,67.9,25,0.48,982,0,1,1
22,93.19,6,242,0,72.3,19,0.17,287,0,2,1
40,68.58,9,153,0,55.3,71,0.62,918,1,0,0
70,95.49,9,154,0,83.5,14,0.39,488,2,1,0
54,74.88,6,281,0,98.8,4,0.11,1690,0,1,1
26,140.96,9,270,0,1.1,46,0.31,774,1,1,0
32,129.59,9,49,0,45.5,33,0.36,997,0,7,3
20,106.93,13,67,0,75.4,37,0.16,1460,1,0,4
46,93.19,7,131,0,72.6,30,0.34,1700,0,6,3
23,231.97,14,157,0,46.8,84,0.3,29,1,2,0
34,251.11,6,332,0,84.2,78,0.25,1745,0,8,2
43,26.13,9,264,0,67.5,27,0.24,1706,1,9,1
38,91.77,14,169,0,54.8,13,0.34,1791,0,7,0
25,191.46,14,269,0,27.3,71,0.13,1670,1,5,0
38,61.94,7,219,0,36.7,82,0.4,1139,0,8,0
74,123.56,11,39,0,98.9,38,0.39,1264,0,2,3
28,93.19,12,288,0,90.6,52,0.29,298,0,7,1
55,55.04,4,78,0,69.6,73,0.42,1267,0,8,4
25,112.74,8,238,0,85.9,87,0.06,931,0,9,0
59,31.17,7,59,0,13.6,95,0.3,711,0,1,2
41,93.19,19,319,0,26.8,66,0.18,547,0,3,1
78,59.97,11,317,0,88.5,40,0.22,1087,0,1,4
52,174.55,6,334,0,47.1,38,0.79,1336,0,2,2
72,165.72,9,236,0,59.1,41,0.15,664,1,9,4
31,55.36,10,75,0,50.95,5,0.35,1643,1,8,4
72,257.42,12,305,0,40.4,64,0.26,1727,1,4,1
31,70.88,5,38,0,48.2,56,0.23,1602,0,3,3
27,59.9,9,198,0,11.2,87,0.34,941,1,1,2
29,15.31,7,104,0,99.1,49,0.06,881,0,6,0
55,93.19,13,69,0,97.3,59,0.15,1492,0,8,4
61,158.58,7,281,0,29.7,96,0.16,281,1,1,2
72,83.4,10,57,0,85.2,39,0.32,1354,0,8,1
63,201.33,10,328,1,73.7,80,0.02,306,1,3,2
51,67.58,9,178,0,14.7,55,0.26,265,1,2,0
58,90.67,12,307,0,2.4,75,0.48,1145,0,5,0
27,114.56,10,221,0,1.4,78,0.15,467,1,1,1
75,88.25,9,143,1,50.95,64,0.45,55,1,8,2
34,19.63,12,303,0,62.7,3,0.31,957,0,5,3
34,170.16,7,26,0,49.2,8,0.2,114,1,5,3
20,99.01,10,160,0,99.7,79,0.16,1495,2,6,4
79,253.22,12,150,0,28.7,73,0.31,418,2,5,4
48,95.84,10,172,0,72.6,16,0.23,1450,1,3,2
68,217.32,12,210,0,38.7,26,0.1,513,1,9,4
18,82.47,12,355,0,9.8,32,0.14,915,0,5,0
29,275.49,9,21,0,87.7,82,0.34,150,0,4,1
56,184.01,9,297,0,40.0,8,0.18,171,1,8,4
21,127.53,12,364,0,91.7,60,0.24,166,0,5,3
59,118.28,16,32,0,93.7,96,0.27,1681,1,0,0
30,205.99,14,108,0,82.0,74,0.22,1750,0,9,3
51,71.5,10,46,0,2.8,12,0.13,1662,1,7,4
59,28.58,11,95,0,96.6,76,0.38,1373,1,9,4
38,52.8,12,124,0,12.4,59,0.4,282,1,2,0
39,73.81,13,334,0,93.1,59,0.08,756,2,7,3
74,149.95,17,294,0,60.7,74,0.15,204,0,6,1
21,334.42,8,301,0,37.7,34,0.47,1245,0,9,1
35,163.57,9,327,0,72.1,30,0.5,1566,1,2,0
22,86.03,16,306,0,50.7,44,0.38,291,1,9,4
36,57.42,11,24,0,79.4,95,0.1,584,1,5,0
19,259.71,6,81,0,51.4,38,0.36,1795,0,1,3
29,99.12,8,57,1,36.9,25,0.09,633,0,1,1
